provincia,macro_sector,anio,vab,participacion_pct
Catamarca,Construcción,2016,116.84032115758068,3.029185721267672
Catamarca,Otros servicios,2016,84.10056072974196,2.1803793004775587
Catamarca,Hotelería y gastronomía,2016,44.155519284245024,1.1447697781539026
Catamarca,"Administración pública, salud y educación",2017,904.1814074412836,23.80996469001286
Catamarca,Minería y energía,2017,641.5411469372327,16.893813487043868
Catamarca,Comercio,2017,532.0689291660076,14.011062726832584
Catamarca,Industria manufacturera,2017,487.136195504161,12.82784131450356
Catamarca,Transporte y comunicaciones,2017,380.9382780647059,10.031313268719199
Catamarca,Servicios financieros e inmobiliarios,2017,277.28017873100293,7.301666690436081
Catamarca,Construcción,2017,157.6180730476724,4.1505838572738565
Catamarca,"Agro, pesca y silvicultura",2017,149.70097480618435,3.942101546063056
Catamarca,Resto / no clasificado,2017,132.1143647855496,3.4789903162122786
Catamarca,Otros servicios,2017,86.60907020179016,2.2806915585392447
Catamarca,Hotelería y gastronomía,2017,48.30297448986857,1.2719705443634086
Catamarca,"Administración pública, salud y educación",2018,943.4137481101194,26.0277091816854
Catamarca,Minería y energía,2018,525.4756385652141,14.49727347098125
Catamarca,Comercio,2018,507.6579000270821,14.005702388966792
Catamarca,Industria manufacturera,2018,449.66554651766427,12.40575950608182
Catamarca,Transporte y comunicaciones,2018,355.5419964497758,9.808998124108774
Catamarca,Servicios financieros e inmobiliarios,2018,281.3587166076048,7.7623660522913935
Catamarca,"Agro, pesca y silvicultura",2018,149.56220371519882,4.126250598604592
Catamarca,Construcción,2018,146.4177970681158,4.039500005958276
Catamarca,Resto / no clasificado,2018,141.84254947167207,3.9132741436438945
Catamarca,Otros servicios,2018,80.30922589061329,2.215639935579121
Catamarca,Hotelería y gastronomía,2018,43.406165438037434,1.197526592098689
Catamarca,"Administración pública, salud y educación",2019,1021.0839509024048,31.15379842440149
Catamarca,Comercio,2019,439.59691917762245,13.412328923536812
Catamarca,Industria manufacturera,2019,405.4221206783416,12.369638180331803
Catamarca,Transporte y comunicaciones,2019,339.53606360247994,10.359420568639859
Catamarca,Servicios financieros e inmobiliarios,2019,272.927736494258,8.327166125425638
Catamarca,Minería y energía,2019,247.42430950002364,7.549043402991664
Catamarca,"Agro, pesca y silvicultura",2019,187.40047883187063,5.717685345073488
Catamarca,Resto / no clasificado,2019,128.2727956869005,3.913669210677948
Catamarca,Construcción,2019,117.80460372411385,3.594279270224593
Catamarca,Otros servicios,2019,75.01224014852208,2.2886621681640906
Catamarca,Hotelería y gastronomía,2019,43.077225307050405,1.3143083805326063
Catamarca,"Administración pública, salud y educación",2020,960.6430581644541,32.52909766188334
Catamarca,Comercio,2020,383.3248544436325,12.980067383456294
Catamarca,Industria manufacturera,2020,347.79949047913254,11.77711481532631
Catamarca,Transporte y comunicaciones,2020,305.0548207261247,10.329703599367146
Catamarca,Servicios financieros e inmobiliarios,2020,274.8454569880671,9.306760337573017
Catamarca,Minería y energía,2020,244.28885969361454,8.272059124507129
Catamarca,"Agro, pesca y silvicultura",2020,148.91665438031993,5.042585123213455
Catamarca,Construcción,2020,110.32882313106282,3.7359319177390096
Catamarca,Resto / no clasificado,2020,108.98794536017978,3.6905273904372202
Catamarca,Otros servicios,2020,47.32203817374708,1.6024091240033376
Catamarca,Hotelería y gastronomía,2020,21.668772638064283,0.733743522493733
Catamarca,"Administración pública, salud y educación",2021,1095.7526931087762,31.87987153616455
Catamarca,Comercio,2021,468.1373674085389,13.620006802740255
Catamarca,Industria manufacturera,2021,439.3625268203928,12.782830469802283
Catamarca,Transporte y comunicaciones,2021,329.81740826190986,9.595720523350462
Catamarca,Servicios financieros e inmobiliarios,2021,279.62389244745316,8.135388419056492
Catamarca,Minería y energía,2021,257.4945156921526,7.491555469732102
Catamarca,"Agro, pesca y silvicultura",2021,169.47066580549833,4.930586152336502
Catamarca,Construcción,2021,167.7456091998656,4.8803972882560895
Catamarca,Resto / no clasificado,2021,138.83127421803334,4.039162499994487
Catamarca,Otros servicios,2021,56.73432067487118,1.6506305356868591
Catamarca,Hotelería y gastronomía,2021,34.159928928580264,0.9938503028799244
Catamarca,"Administración pública, salud y educación",2022,1113.2192437503945,29.12067433517034
Catamarca,Comercio,2022,507.47865977398016,13.275121559648792
Catamarca,Industria manufacturera,2022,464.7813099405197,12.158202654001638
Catamarca,Transporte y comunicaciones,2022,366.16947553295955,9.578618145830683
Catamarca,Minería y energía,2022,332.1760910895193,8.689386052974742
Catamarca,Construcción,2022,295.2687410950588,7.723927608201559
Catamarca,Servicios financieros e inmobiliarios,2022,277.6082404925516,7.261947014954643
Catamarca,Resto / no clasificado,2022,177.6166395555545,4.646269228673495
Catamarca,"Agro, pesca y silvicultura",2022,175.3753810384057,4.5876402032185135
Catamarca,Otros servicios,2022,65.82114588015426,1.721813707681005
Catamarca,Hotelería y gastronomía,2022,47.26482941273104,1.2363994896445871
Catamarca,"Administración pública, salud y educación",2023,1146.4008862156538,28.317344633846016
Catamarca,Comercio,2023,519.2529891774778,12.826111723650007
Catamarca,Industria manufacturera,2023,456.5798416752926,11.278017040152532
Catamarca,Minería y energía,2023,415.28247428842093,10.257927297702167
Catamarca,Transporte y comunicaciones,2023,378.6365295860262,9.352732737886235
Catamarca,Construcción,2023,371.6715878522541,9.180691126787217
Catamarca,Servicios financieros e inmobiliarios,2023,283.2759493164652,6.997223030552737
Catamarca,Resto / no clasificado,2023,218.4507030135236,5.3959691737155815
Catamarca,"Agro, pesca y silvicultura",2023,137.45297122024098,3.395237393647204
Catamarca,Otros servicios,2023,69.93094206862442,1.7273700770275262
Catamarca,Hotelería y gastronomía,2023,51.470444089754466,1.2713757650327766
Catamarca,"Administración pública, salud y educación",2024,1098.2635590255343,28.658180655218736
Catamarca,Comercio,2024,462.5907400410766,12.070881245746838
Catamarca,Minería y energía,2024,402.91449153019636,10.513684253644172
Catamarca,Industria manufacturera,2024,398.98052606711553,10.41103103165036
Catamarca,Transporte y comunicaciones,2024,397.37701764880927,10.369188949614278
Catamarca,Construcción,2024,291.1153682597654,7.596388632343684
Catamarca,Servicios financieros e inmobiliarios,2024,280.42937669652855,7.317547479705327
Catamarca,Resto / no clasificado,2024,216.6473360046975,5.653213604941383
Catamarca,"Agro, pesca y silvicultura",2024,159.5868461618849,4.1642724370840805
Catamarca,Otros servicios,2024,67.89682357036668,1.7717053614357812
Catamarca,Hotelería y gastronomía,2024,56.48431251011241,1.473906348615358
Chaco,"Administración pública, salud y educación",2004,1159.2614114370238,20.712500676292514
Chaco,"Agro, pesca y silvicultura",2004,1157.4040394044093,20.67931504697534
Chaco,Comercio,2004,1021.7982601041192,18.256449274203074
Chaco,Industria manufacturera,2004,573.2861640037337,10.242892536996635
Chaco,Servicios financieros e inmobiliarios,2004,430.78288184187454,7.696789217217708
Chaco,Transporte y comunicaciones,2004,397.0490843542762,7.094068125682649
Chaco,Resto / no clasificado,2004,300.33314729311445,5.366046393893639
Chaco,Construcción,2004,237.84109733608815,4.249502175111
Chaco,Otros servicios,2004,179.91660453028896,3.214566409478303
Chaco,Minería y energía,2004,92.16009033656233,1.6466225085996702
Chaco,Hotelería y gastronomía,2004,47.08392948763446,0.8412476355494702
Chaco,"Agro, pesca y silvicultura",2005,1342.4104583487633,21.463456119539533
Chaco,"Administración pública, salud y educación",2005,1210.0207340121297,19.34671081164576
Chaco,Comercio,2005,1117.9635272115793,17.87483177020756
Chaco,Industria manufacturera,2005,605.886459680651,9.68736302663713
Chaco,Transporte y comunicaciones,2005,448.7245496267768,7.174541602217051
Chaco,Servicios financieros e inmobiliarios,2005,443.24418727702414,7.086917495833241
Chaco,Construcción,2005,388.0038938309005,6.203694628313442
Chaco,Resto / no clasificado,2005,358.3159073507511,5.729021035649415
Chaco,Otros servicios,2005,186.51210942395792,2.982094225716939
Chaco,Minería y energía,2005,102.032420123987,1.6313701658696815
Chaco,Hotelería y gastronomía,2005,51.286027106085285,0.8199991183702406
Chaco,"Agro, pesca y silvicultura",2006,1584.5696481456573,23.106322746608694
Chaco,"Administración pública, salud y educación",2006,1285.7177458445544,18.74844014038292
Chaco,Comercio,2006,1265.8965965787547,18.45940653893773
Chaco,Industria manufacturera,2006,660.5995549439582,9.63291613004445
Chaco,Transporte y comunicaciones,2006,526.5908321398424,7.678790097404395
Chaco,Servicios financieros e inmobiliarios,2006,464.45982552640214,6.772790734699283
Chaco,Resto / no clasificado,2006,358.521423102764,5.2279883837737255
Chaco,Construcción,2006,341.8985178191358,4.985591834704831
Chaco,Otros servicios,2006,199.5662489414019,2.910091180129819
Chaco,Minería y energía,2006,107.70442760234556,1.5705546728923485
Chaco,Hotelería y gastronomía,2006,62.20700246937429,0.9071075404218013
Chaco,"Agro, pesca y silvicultura",2007,1641.6077435942752,21.96352016968583
Chaco,Comercio,2007,1405.2551688817475,18.801294259073426
Chaco,"Administración pública, salud y educación",2007,1395.405400221951,18.66951150313167
Chaco,Industria manufacturera,2007,718.6892271946011,9.615540252425738
Chaco,Transporte y comunicaciones,2007,592.2387126962979,7.923724143195051
Chaco,Servicios financieros e inmobiliarios,2007,488.6960225683141,6.538398098088649
Chaco,Resto / no clasificado,2007,455.49654678650177,6.094213207512836
Chaco,Construcción,2007,363.58178443165576,4.864460396739374
Chaco,Otros servicios,2007,216.15123689816738,2.8919466723036935
Chaco,Minería y energía,2007,119.26895621589503,1.5957320716151633
Chaco,Hotelería y gastronomía,2007,77.85618328720331,1.041659226228573
Chaco,"Agro, pesca y silvicultura",2008,1656.6748238035625,20.987785954005517
Chaco,"Administración pública, salud y educación",2008,1587.7646955974599,20.114789636277777
Chaco,Comercio,2008,1496.517773733617,18.95881693872487
Chaco,Industria manufacturera,2008,750.6907330442132,9.510216607635009
Chaco,Transporte y comunicaciones,2008,604.8265657102546,7.662318710970067
Chaco,Servicios financieros e inmobiliarios,2008,507.93567793727306,6.434844746704628
Chaco,Resto / no clasificado,2008,462.9254386185888,5.864627070317026
Chaco,Construcción,2008,395.14224177270745,5.005907419218938
Chaco,Otros servicios,2008,223.12027030083783,2.8266262079860605
Chaco,Minería y energía,2008,125.32613220135423,1.5877093073983397
Chaco,Hotelería y gastronomía,2008,82.59441783623372,1.046357400761776
Chaco,"Administración pública, salud y educación",2009,1592.1795250416963,21.17686224362015
Chaco,Comercio,2009,1534.209807822762,20.40583316270364
Chaco,"Agro, pesca y silvicultura",2009,1130.7693960826794,15.039854082734385
Chaco,Industria manufacturera,2009,810.5489807688703,10.7807466667426
Chaco,Transporte y comunicaciones,2009,621.4110200888587,8.265107899025777
Chaco,Servicios financieros e inmobiliarios,2009,524.0834244615137,6.970597416579349
Chaco,Resto / no clasificado,2009,459.00107270047846,6.10496638938838
Chaco,Construcción,2009,379.33257609216247,5.0453316237758505
Chaco,Otros servicios,2009,240.48865988944044,3.1986312733786275
Chaco,Minería y energía,2009,133.82245394707812,1.7799121441825219
Chaco,Hotelería y gastronomía,2009,92.63956483696688,1.2321570978687146
Chaco,"Agro, pesca y silvicultura",2010,1788.5973483703485,21.123865250671532
Chaco,Comercio,2010,1671.6944243045753,19.743207039573953
Chaco,"Administración pública, salud y educación",2010,1525.781790399276,18.019935549881517
Chaco,Industria manufacturera,2010,839.7680856091839,9.91791019839403
Chaco,Transporte y comunicaciones,2010,699.5673893549347,8.262098386739781
Chaco,Servicios financieros e inmobiliarios,2010,530.5405842622057,6.265841678776118
Chaco,Resto / no clasificado,2010,504.0950488773155,5.95351206112278
Chaco,Construcción,2010,414.46468414544745,4.894950865843357
Chaco,Otros servicios,2010,254.43053435001391,3.0049000845064366
Chaco,Minería y energía,2010,138.29287428795527,1.633279868299314
Chaco,Hotelería y gastronomía,2010,99.9550690679702,1.1804990161911906
Chaco,"Agro, pesca y silvicultura",2011,2011.9631226256372,21.50370078157396
Chaco,Comercio,2011,1879.9123166990607,20.092352339508526
Chaco,"Administración pública, salud y educación",2011,1613.04031675195,17.240045769220217
Chaco,Industria manufacturera,2011,903.3641499262919,9.655083713197063
Chaco,Transporte y comunicaciones,2011,748.875880661858,8.003925459267304
Chaco,Resto / no clasificado,2011,665.963534381509,7.11776493999092
Chaco,Servicios financieros e inmobiliarios,2011,549.1724026329156,5.869510673886045
Chaco,Construcción,2011,474.1256336240672,5.06741681478779
Chaco,Otros servicios,2011,258.62227026236474,2.764134119871755
Chaco,Minería y energía,2011,145.6711900402071,1.5569220170559082
Chaco,Hotelería y gastronomía,2011,105.64669063124899,1.129143371640515
Chaco,Comercio,2012,1717.5216214917805,20.148333662449375
Chaco,"Administración pública, salud y educación",2012,1647.5842858664007,19.327895214391326
Chaco,"Agro, pesca y silvicultura",2012,1249.480720947142,14.657722007932982
Chaco,Industria manufacturera,2012,856.3166273403947,10.04549399114517
Chaco,Resto / no clasificado,2012,806.2587923594037,9.458262978157505
Chaco,Transporte y comunicaciones,2012,759.1146217949083,8.90521231091301
Chaco,Servicios financieros e inmobiliarios,2012,563.8919795854079,6.615045547081784
Chaco,Construcción,2012,396.9529889393364,4.656675741007318
Chaco,Otros servicios,2012,251.17497786175483,2.946546464562915
Chaco,Minería y energía,2012,163.24632213949124,1.9150509236543587
Chaco,Hotelería y gastronomía,2012,112.84250349709392,1.3237611587042482
Chaco,Comercio,2013,1788.412034879624,19.997436527120108
Chaco,"Administración pública, salud y educación",2013,1768.9041950534784,19.779306263458118
Chaco,"Agro, pesca y silvicultura",2013,1251.645259703186,13.995486580960046
Chaco,Resto / no clasificado,2013,930.2614818049174,10.401878634903433
Chaco,Industria manufacturera,2013,895.7669764655961,10.016172395175566
Chaco,Transporte y comunicaciones,2013,768.075026297728,8.588362909047833
Chaco,Servicios financieros e inmobiliarios,2013,577.4261691481737,6.4565899476380695
Chaco,Construcción,2013,426.4873106406667,4.768841160662925
Chaco,Otros servicios,2013,251.99928386948068,2.81777330155288
Chaco,Minería y energía,2013,168.53474949562312,1.88450026611438
Chaco,Hotelería y gastronomía,2013,115.6939704003328,1.2936520133666471
Chaco,"Agro, pesca y silvicultura",2014,1947.2121130038163,20.171628856931473
Chaco,Comercio,2014,1785.949879513011,18.501075402126638
Chaco,"Administración pública, salud y educación",2014,1746.7323644356288,18.0948119275164
Chaco,Resto / no clasificado,2014,952.6708079158047,9.868941258005108
Chaco,Industria manufacturera,2014,877.7408034875867,9.092723695737261
Chaco,Transporte y comunicaciones,2014,772.1113831717706,7.9984836544216975
Chaco,Servicios financieros e inmobiliarios,2014,577.1175568107523,5.978496685113186
Chaco,Construcción,2014,462.69311931394935,4.793146989548645
Chaco,Otros servicios,2014,249.01557304699418,2.579610965623769
Chaco,Minería y energía,2014,166.91942278807196,1.7291576110319824
Chaco,Hotelería y gastronomía,2014,115.05896872027876,1.1919229539438478
Chaco,Comercio,2015,1826.0713132968333,19.13476772094011
